BillingAccountId,BillingAccountName,BillingPeriodStart,BillingPeriodEnd,ChargeCategory,ChargePeriodStart,ChargePeriodEnd,ConsumedQuantity,EffectiveCost,ProviderName,RegionName,ResourceId,ServiceName,SkuId,SubAccountId,SubAccountName,Tags
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-21,2026-05-22,0.112489440,0.28,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-20,2026-05-21,0.395417596,0.94,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-20,2026-05-21,0.110221654,0.26,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-19,2026-05-20,0.384058212,0.89,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-19,2026-05-20,0.216463300,0.51,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-19,2026-05-20,0.000000168,0.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,TELEMETRY_DATA_INGEST,TELEMETRY_DATA_INGEST,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-18,2026-05-19,0.420583041,1.04,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-18,2026-05-19,0.176058347,0.44,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-18,2026-05-19,0.000000084,0.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,TELEMETRY_DATA_INGEST,TELEMETRY_DATA_INGEST,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-17,2026-05-18,0.434246946,1.06,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-17,2026-05-18,0.238724970,0.55,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-17,2026-05-18,0.000000196,0.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,TELEMETRY_DATA_INGEST,TELEMETRY_DATA_INGEST,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-16,2026-05-17,0.449253020,1.09,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-16,2026-05-17,0.181167796,0.44,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-16,2026-05-17,0.000000084,0.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,TELEMETRY_DATA_INGEST,TELEMETRY_DATA_INGEST,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-15,2026-05-16,0.435871506,1.04,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-15,2026-05-16,0.133619423,0.33,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-15,2026-05-16,0.000000028,0.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,TELEMETRY_DATA_INGEST,TELEMETRY_DATA_INGEST,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-14,2026-05-15,0.399400705,0.95,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-14,2026-05-15,0.116763328,0.28,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-14,2026-05-15,0.000000028,0.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,TELEMETRY_DATA_INGEST,TELEMETRY_DATA_INGEST,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-13,2026-05-14,0.383557992,0.96,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-13,2026-05-14,0.103036387,0.25,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-12,2026-05-13,0.408330691,1.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-12,2026-05-13,0.110749148,0.26,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-11,2026-05-12,0.402445593,0.96,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-11,2026-05-12,0.113893331,0.27,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-10,2026-05-11,0.413021939,1.01,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-10,2026-05-11,0.110665565,0.28,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-09,2026-05-10,0.423660224,1.01,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-09,2026-05-10,0.137640276,0.34,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-09,2026-05-10,0.000000028,0.00,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,TELEMETRY_DATA_INGEST,TELEMETRY_DATA_INGEST,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-08,2026-05-09,0.409998213,0.97,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-08,2026-05-09,0.109468884,0.26,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,WAREHOUSE_METERING,WAREHOUSE_METERING,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,2026-05-01,2026-06-01,Usage,2026-05-07,2026-05-08,0.390930957,0.96,Snowflake,AWS_US_EAST_1,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,SERVERLESS_TASK,SERVERLESS_TASK,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,ONETRU_TRUAUDIENCE_AZURE_EAST_US2,"{""environment"":""Demo"",""team"":""TruAudience""}"
